Country,City,AccentCity,Region,Population,Latitude,Longitude
us,bridgehead,Bridgehead,AL,,30.6677778,-87.9111111
us,bridgeport,Bridgeport,AL,,34.9475000,-85.7144444
us,bridgeport landing,Bridgeport Landing,AL,,32.0405556,-87.2744444
us,bridgeton,Bridgeton,AL,,33.4438889,-86.6575000
us,bridgeville,Bridgeville,AL,,33.1047222,-88.1419444
us,bridlewood forest estates,Bridlewood Forest Estates,AL,,33.6300000,-86.6952778
us,brierfield,Brierfield,AL,,33.0388889,-86.9088889
us,bright star,Bright Star,AL,,34.1602778,-86.4302778
us,brighton,Brighton,AL,,33.4341667,-86.9472222
us,brightwater,Brightwater,AL,,31.9800000,-88.3541667
us,brilliant,Brilliant,AL,,34.0252778,-87.7583333
us,brinn,Brinn,AL,,34.1686111,-87.8008333
us,briscoe,Briscoe,AL,,34.4577778,-86.5886111
us,bristow,Bristow,AL,,34.1958333,-85.7777778
us,broach mill,Broach Mill,AL,,32.5486111,-85.7566667
us,bromley,Bromley,AL,,30.7386111,-87.8675000
us,brompton,Brompton,AL,,33.5819444,-86.4694444
us,brook highland,Brook Highland,AL,,33.4355556,-86.6738889
us,brookhurst,Brookhurst,AL,,33.5891667,-86.6936111
us,brooklane place,Brooklane Place,AL,,33.4372222,-86.9819444
us,brooklyn,Brooklyn,AL,,31.2625000,-86.7711111
us,brooks,Brooks,AL,,31.4816667,-86.6850000
us,brooks acres,Brooks Acres,AL,,34.8347222,-87.5052778
us,brooks crossroads,Brooks Crossroads,AL,,34.5963889,-85.7844444
us,brookside,Brookside,AL,,33.6377778,-86.9166667
us,brooksville,Brooksville,AL,,34.1619444,-86.4755556
us,brookwood,Brookwood,AL,,33.2555556,-87.3208333
us,brookwood forest,Brookwood Forest,AL,,34.7955556,-86.9305556
us,broomtown,Broomtown,AL,,34.3605556,-85.5216667
us,broughton,Broughton,AL,,33.1825000,-85.4416667
us,brown estates,Brown Estates,AL,,31.2102778,-85.3797222
us,browns,Browns,AL,,32.4366667,-87.3661111
us,browns corner,Browns Corner,AL,,34.9327778,-86.7136111
us,browns crossroad,Browns Crossroad,AL,,31.4161111,-85.5275000
us,browns landing,Browns Landing,AL,,30.5111111,-87.4488889
us,brownsboro,Brownsboro,AL,,34.7491667,-86.4430556
us,brownstown,Brownstown,AL,,32.6019444,-87.9311111
us,brownsville,Brownsville,AL,,33.1258333,-86.0472222
us,browntown,Browntown,AL,,32.6111111,-86.5911111
us,brownville,Brownville,AL,,31.4683333,-86.9005556
us,bruceville,Bruceville,AL,,32.0977778,-85.8483333
us,brundidge,Brundidge,AL,,31.7200000,-85.8161111
us,brush creek,Brush Creek,AL,,32.7911111,-87.4636111
us,brushy creek,Brushy Creek,AL,,31.6683333,-86.6705556
us,brushy pond,Brushy Pond,AL,,34.0286111,-87.0075000
us,brutonville,Brutonville,AL,,33.7897222,-85.8647222
us,bryan,Bryan,AL,,33.6994444,-87.0477778
us,bryant,Bryant,AL,,34.9436111,-85.6322222
us,bryant landing,Bryant Landing,AL,,30.4211111,-87.9102778
us,buck island shores,Buck Island Shores,AL,,34.3919444,-86.2725000
us,buckhorn,Buckhorn,AL,,34.8675000,-86.4555556
us,bucks,Bucks,AL,,31.0102778,-88.0241667
us,bucksnort,Bucksnort,AL,,34.5030556,-86.3038889
us,bucksville,Bucksville,AL,,33.2783333,-87.0855556
us,buckville,Buckville,AL,,32.5208333,-85.8636111
us,buena vista,Buena Vista,AL,,31.7930556,-87.2486111
us,buena vista highlands,Buena Vista Highlands,AL,,33.4625000,-86.8086111
us,buffalo,Buffalo,AL,,32.9461111,-85.4019444
us,buhl,Buhl,AL,,33.2569444,-87.7527778
us,bulgers,Bulgers,AL,,32.8186111,-85.9680556
us,bull city,Bull City,AL,,33.4163889,-87.2583333
us,bullock,Bullock,AL,,31.5405556,-86.1786111
us,burbank,Burbank,AL,,31.2177778,-88.3905556
us,burchfield,Burchfield,AL,,33.3447222,-87.2986111
us,burgess,Burgess,AL,,34.4300000,-85.5513889
us,burgreen gin,Burgreen Gin,AL,,34.7288889,-86.7963889
us,burkhalter subdivision,Burkhalter Subdivision,AL,,34.1819444,-85.7180556
us,burkville,Burkville,AL,,32.3280556,-86.5369444
us,burlington,Burlington,AL,,32.5802778,-85.9388889
us,burningtree estates,Burningtree Estates,AL,,34.5186111,-86.9386111
us,burningtree mountain,Burningtree Mountain,AL,,34.5180556,-86.9213889
us,burns,Burns,AL,,33.8383333,-85.6066667
us,burns crossroad,Burns Crossroad,AL,,33.6200000,-85.9416667
us,burnstown,Burnstown,AL,,34.6430556,-88.1188889
us,burnsville,Burnsville,AL,,32.4744444,-86.8916667
us,burnt corn,Burnt Corn,AL,,31.5533333,-87.1602778
us,burntout,Burntout,AL,,34.4508333,-88.0227778
us,burnwell,Burnwell,AL,,33.7077778,-87.0875000
us,burrows,Burrows,AL,,34.5677778,-86.5408333
us,burrows crossroads,Burrows Crossroads,AL,,33.9127778,-87.1600000
us,bush,Bush,AL,,33.7302778,-85.8786111
us,butler,Butler,AL,,32.0894444,-88.2219444
us,butler mill,Butler Mill,AL,,34.5797222,-86.3019444
us,butler springs,Butler Springs,AL,,31.8019444,-86.8661111
us,butlers mill,Butlers Mill,AL,,33.4577778,-85.3819444
us,butts mill,Butts Mill,AL,,32.5611111,-85.9627778
us,buttston,Buttston,AL,,32.9463889,-85.6383333
us,buyck,Buyck,AL,,32.7044444,-86.2569444
us,buzbee landing,Buzbee Landing,AL,,30.7022222,-87.8977778
us,bynum,Bynum,AL,,33.6130556,-85.9611111
us,byrd,Byrd,AL,,34.0797222,-88.1322222
us,caddo,Caddo,AL,,34.5691667,-87.1400000
us,caffee junction,Caffee Junction,AL,,33.2452778,-87.1377778
us,cahaba,Cahaba,AL,,32.3166667,-87.1013889
us,cahaba cliffs,Cahaba Cliffs,AL,,33.4286111,-86.7194444
us,cahaba commons,Cahaba Commons,AL,,33.4277778,-86.7141667
us,cahaba crest,Cahaba Crest,AL,,33.6300000,-86.5988889
us,cahaba heights,Cahaba Heights,AL,,33.4638889,-86.7319444
us,cahaba hills,Cahaba Hills,AL,,33.5388889,-86.5741667
us,cahaba oaks,Cahaba Oaks,AL,,33.4619444,-86.7211111
us,cahaba river estates,Cahaba River Estates,AL,,33.3547222,-86.8261111
us,cahaba valley estates,Cahaba Valley Estates,AL,,33.3086111,-86.8144444
us,cain landing,Cain Landing,AL,,34.5500000,-86.8013889
us,cairo,Cairo,AL,,34.8705556,-87.1444444
us,calcis,Calcis,AL,,33.4263889,-86.4316667
us,caldwell,Caldwell,AL,,33.8122222,-86.3644444
us,calebee,Calebee,AL,,32.3852778,-85.8844444
us,caledonia,Caledonia,AL,,31.8902778,-87.0875000
us,calera,Calera,AL,,33.1027778,-86.7536111
us,calhoun,Calhoun,AL,,32.0500000,-86.5450000
us,calliston,Calliston,AL,,33.2794444,-86.8430556
us,calumet,Calumet,AL,,33.7947222,-87.2869444
us,calvary,Calvary,AL,,32.2252778,-87.7930556
us,calvert,Calvert,AL,,31.1550000,-88.0100000
us,cambridge,Cambridge,AL,,33.3861111,-85.4588889
us,camden,Camden,AL,,31.9908333,-87.2905556
us,camelot,Camelot,AL,,34.6269444,-86.5313889
us,camelot plateau,Camelot Plateau,AL,,33.5144444,-86.2408333
us,cameron,Cameron,AL,,33.7958333,-87.2716667
us,cameronsville,Cameronsville,AL,,34.8705556,-85.7455556
us,camp branch,Camp Branch,AL,,33.2072222,-86.7600000
us,camp ground,Camp Ground,AL,,34.3566667,-87.0536111
us,camp hill,Camp Hill,AL,,32.8002778,-85.6536111
us,camp horne,Camp Horne,AL,,33.4169444,-86.7355556
us,campbell,Campbell,AL,,31.9233333,-87.9811111
us,campbell mill,Campbell Mill,AL,,34.4930556,-86.2441667
us,campbell springs,Campbell Springs,AL,,33.3700000,-85.8677778
us,campbells crossroads,Campbells Crossroads,AL,,33.3700000,-85.8766667
us,campbells landing,Campbells Landing,AL,,31.9608333,-88.0688889
us,campbellville,Campbellville,AL,,33.8363889,-87.0552778
us,campground,Campground,AL,,32.1913889,-87.9561111
us,canaan,Canaan,AL,,34.8297222,-87.8700000
us,candlewood lakes,Candlewood Lakes,AL,,33.6841667,-86.5888889
us,cane creek,Cane Creek,AL,,33.6652778,-85.8852778
us,canoe,Canoe,AL,,31.0261111,-87.4119444
us,cantelous,Cantelous,AL,,32.3233333,-86.4558333
us,canty,Canty,AL,,32.1633333,-86.0830556
us,cape choccolocco,Cape Choccolocco,AL,,33.5683333,-86.1750000
us,capps,Capps,AL,,31.4969444,-85.3119444
us,capri islands,Capri Islands,AL,,33.5550000,-86.1772222
us,capshaw,Capshaw,AL,,34.7730556,-86.7927778
us,carara,Carara,AL,,33.3997222,-86.0358333
us,carbon hill,Carbon Hill,AL,,33.8916667,-87.5261111
us,card switch,Card Switch,AL,,34.8727778,-85.8555556
us,cardiff,Cardiff,AL,,33.6455556,-86.9336111
us,carey,Carey,AL,,34.8763889,-86.9341667
us,carl smith subdivision,Carl Smith Subdivision,AL,,33.5230556,-86.2611111
us,carleton point,Carleton Point,AL,,33.2061111,-86.4777778
us,carleys,Carleys,AL,,32.2669444,-87.4913889
us,carlisle,Carlisle,AL,,34.1288889,-86.1202778
us,carloss,Carloss,AL,,33.2944444,-88.0755556
us,carlowville,Carlowville,AL,,32.0869444,-87.0341667
us,carlton,Carlton,AL,,31.3430556,-87.8455556
us,carmen,Carmen,AL,,31.6322222,-86.1891667
us,carney,Carney,AL,,30.9272222,-87.7191667
us,carns,Carns,AL,,34.8091667,-85.9741667
us,carolina,Carolina,AL,,31.2405556,-86.5277778
us,carpenter,Carpenter,AL,,30.8569444,-87.8661111
us,carr mill,Carr Mill,AL,,33.2052778,-85.9438889
us,carriage hills,Carriage Hills,AL,,33.7202778,-86.6527778
us,carroll crossroads,Carroll Crossroads,AL,,34.3666667,-87.5836111
us,carrollton,Carrollton,AL,,33.2616667,-88.0950000
us,carrville,Carrville,AL,,32.5497222,-85.8700000
us,carson,Carson,AL,,31.4722222,-87.9413889
us,carter grove,Carter Grove,AL,,34.9477778,-86.6958333
us,carter subdivision,Carter Subdivision,AL,,33.2158333,-87.6013889
us,carters hill,Carters Hill,AL,,32.1927778,-86.1172222
us,cartersville,Cartersville,AL,,34.7583333,-85.6041667
us,cartwright,Cartwright,AL,,34.8722222,-87.0647222
us,casemore,Casemore,AL,,32.5802778,-87.6838889
us,casey,Casey,AL,,32.3291667,-86.9433333
us,castleberry,Castleberry,AL,,31.2988889,-87.0225000
us,caswell,Caswell,AL,,30.2936111,-87.5394444
us,catalpa,Catalpa,AL,,31.8794444,-85.8330556
us,catherine,Catherine,AL,,32.1844444,-87.4694444
us,catoma,Catoma,AL,,32.3133333,-86.4336111
us,cavalry hill,Cavalry Hill,AL,,34.7405556,-86.6111111
us,cave spring,Cave Spring,AL,,34.7291667,-87.6041667
us,cave springs,Cave Springs,AL,,34.0783333,-86.0650000
us,cavers grove,Cavers Grove,AL,,33.3919444,-85.4897222
us,cecil,Cecil,AL,,32.3025000,-86.0086111
us,cedar bluff,Cedar Bluff,AL,,34.2200000,-85.6077778
us,cedar cove,Cedar Cove,AL,,33.1747222,-87.3219444
us,cedar cove estates,Cedar Cove Estates,AL,,33.4408333,-86.3113889
us,cedar grove,Cedar Grove,AL,,30.2444444,-87.8391667
us,cedar hill,Cedar Hill,AL,,33.6872222,-87.8722222
us,cedar hills estates,Cedar Hills Estates,AL,,34.7055556,-87.7530556
us,cedar lake,Cedar Lake,AL,,34.5544444,-86.9736111
us,cedar plains,Cedar Plains,AL,,34.3650000,-86.9963889
us,cedar point,Cedar Point,AL,,34.5994444,-86.3402778
us,cedar springs,Cedar Springs,AL,,33.8638889,-86.6544444
us,cedarville,Cedarville,AL,,32.6125000,-87.6694444
us,cedron,Cedron,AL,,33.4658333,-85.5177778
us,cedrum,Cedrum,AL,,33.8513889,-87.4466667
us,celeste,Celeste,AL,,30.8944444,-88.1233333
us,centenary,Centenary,AL,,31.7786111,-86.3675000
us,center,Center,AL,,34.2644444,-87.5877778
us,center chapel,Center Chapel,AL,,33.1769444,-85.3322222
us,center community,Center Community,AL,,34.0380556,-86.8108333
us,center dale,Center Dale,AL,,34.3211111,-86.7230556
us,center grove,Center Grove,AL,,34.3838889,-86.6386111
us,center hill,Center Hill,AL,,32.9722222,-86.7716667
us,center point,Center Point,AL,,33.6455556,-86.6836111
us,center point gardens,Center Point Gardens,AL,,33.6380556,-86.6827778
us,center ridge,Center Ridge,AL,,31.8158333,-86.4125000
us,center star,Center Star,AL,,34.8613889,-87.4555556
us,center west,Center West,AL,,33.4411111,-85.6333333
us,centercrest,Centercrest,AL,,33.6572222,-86.6730556
us,centerville,Centerville,AL,,31.4000000,-86.8788889
us,centerwood estates,Centerwood Estates,AL,,33.6447222,-86.6691667
us,central,Central,AL,,32.6822222,-86.0975000
us,central city,Central City,AL,,31.2430556,-85.8850000
us,central heights,Central Heights,AL,,34.8944444,-87.7908333
us,central highlands,Central Highlands,AL,,33.5541667,-86.7161111
us,central mills,Central Mills,AL,,32.2861111,-87.4408333
us,central park highlands,Central Park Highlands,AL,,33.4900000,-86.8819444
us,centre,Centre,AL,,34.1519444,-85.6788889
us,centreville,Centreville,AL,,32.9444444,-87.1386111
us,chalkville,Chalkville,AL,,33.6530556,-86.6477778
us,chalybeate springs,Chalybeate Springs,AL,,34.5650000,-87.2266667
us,chambers,Chambers,AL,,33.2416667,-87.1580556
us,chambers springs,Chambers Springs,AL,,33.2919444,-86.0405556
us,chamblee,Chamblee,AL,,33.2416667,-87.1488889
us,chamblees mill,Chamblees Mill,AL,,34.0616667,-86.6694444
us,champion,Champion,AL,,33.9355556,-86.4455556
us,chana creek,Chana Creek,AL,,32.6208333,-85.9883333
us,chance,Chance,AL,,31.7486111,-87.5319444
us,chancellor,Chancellor,AL,,31.1813889,-85.8772222
us,chancellor crossroads,Chancellor Crossroads,AL,,33.2963889,-86.3997222
us,chances crossroad,Chances Crossroad,AL,,34.1741667,-87.0586111
us,chandler mountain,Chandler Mountain,AL,,33.9416667,-86.2550000
us,chandler springs,Chandler Springs,AL,,33.3305556,-85.9983333
us,chapel hill,Chapel Hill,AL,,32.9944444,-85.4330556
us,chapman,Chapman,AL,,31.6711111,-86.7122222
us,chapman heights,Chapman Heights,AL,,34.7536111,-86.5688889
us,chappell hill,Chappell Hill,AL,,31.8916667,-88.2555556
us,chase,Chase,AL,,34.7833333,-86.5466667
us,chastang,Chastang,AL,,31.0375000,-88.0233333
us,chateau estates,Chateau Estates,AL,,31.2477778,-85.4355556
us,chatom,Chatom,AL,,31.4650000,-88.2544444
us,chavies,Chavies,AL,,34.4727778,-85.8136111
us,chehaw,Chehaw,AL,,32.4800000,-85.7188889
us,chelsea,Chelsea,AL,,33.3400000,-86.6302778
us,chepultepec,Chepultepec,AL,,33.9038889,-86.4947222
us,cherokee,Cherokee,AL,,34.7569444,-87.9727778
us,cherokee acres,Cherokee Acres,AL,,31.2430556,-85.4144444
us,cherokee beach,Cherokee Beach,AL,,33.2927778,-86.9077778
us,cherokee bluffs,Cherokee Bluffs,AL,,32.6819444,-85.9063889
us,cherokee brook estates,Cherokee Brook Estates,AL,,33.5266667,-86.6877778
us,cherokee forest,Cherokee Forest,AL,,33.4686111,-86.7661111
us,cherokee village,Cherokee Village,AL,,31.7294444,-86.3369444
us,cherry grove,Cherry Grove,AL,,34.9138889,-87.2027778
us,cherrytree,Cherrytree,AL,,34.6455556,-86.4444444
us,chesson,Chesson,AL,,32.2936111,-85.9244444
us,chestang,Chestang,AL,,31.1616667,-88.1144444
us,chesterfield,Chesterfield,AL,,34.4466667,-85.5238889
us,chestnut,Chestnut,AL,,31.8075000,-87.2322222
us,chestnut glen,Chestnut Glen,AL,,33.2847222,-86.9197222
us,chestnut grove,Chestnut Grove,AL,,31.5969444,-85.9136111
us,chestnut ridge,Chestnut Ridge,AL,,33.3958333,-86.7722222
us,chetopa,Chetopa,AL,,33.6788889,-86.9680556
us,chewacla,Chewacla,AL,,32.6200000,-85.3372222
us,chickasaw,Chickasaw,AL,,30.7636111,-88.0747222
us,chickasaw heights,Chickasaw Heights,AL,,31.2008333,-85.4322222
us,chico,Chico,AL,,33.2183333,-86.1958333
us,chigger hill,Chigger Hill,AL,,34.3975000,-86.0163889
us,childersburg,Childersburg,AL,,33.2780556,-86.3550000
us,chilton,Chilton,AL,,31.7819444,-87.8441667
us,china,China,AL,,31.5233333,-87.0177778
us,china grove,China Grove,AL,,32.0294444,-85.9447222
us,chinn,Chinn,AL,,33.3719444,-87.0480556
us,chinnabee,Chinnabee,AL,,33.4627778,-85.9669444
us,chisca,Chisca,AL,,34.7625000,-88.0055556
us,chisholm,Chisholm,AL,,32.4172222,-86.2855556
us,choccolocco,Choccolocco,AL,,33.6591667,-85.7036111
us,choctaw bluff,Choctaw Bluff,AL,,31.3886111,-87.7888889
us,choctaw city,Choctaw City,AL,,32.2088889,-88.0941667
us,choctaw corner,Choctaw Corner,AL,,31.9347222,-87.7547222
us,choctaw hills,Choctaw Hills,AL,,32.9688889,-87.1858333
us,christiana,Christiana,AL,,33.3772222,-85.6402778
us,christmas landing,Christmas Landing,AL,,31.7113889,-88.0905556
us,chrysler,Chrysler,AL,,31.3050000,-87.7011111
us,chulafinnee,Chulafinnee,AL,,33.5452778,-85.6488889
us,chulavista,Chulavista,AL,,33.5955556,-86.3666667
us,chunchula,Chunchula,AL,,30.9216667,-88.2005556
us,chunnenuggee,Chunnenuggee,AL,,32.1563889,-85.6436111
us,churntown,Churntown,AL,,34.4027778,-87.6652778
us,citico,Citico,AL,,34.0825000,-85.9313889
us,citronelle,Citronelle,AL,,31.0905556,-88.2280556
us,clackville,Clackville,AL,,33.0888889,-85.4508333
us,claiborne,Claiborne,AL,,31.5400000,-87.5155556
us,claiborne landing,Claiborne Landing,AL,,31.5500000,-87.5138889
us,clairmont springs,Clairmont Springs,AL,,33.3502778,-85.9302778
us,clanton,Clanton,AL,,32.8386111,-86.6294444
us,clarence,Clarence,AL,,34.0836111,-86.4283333
us,clark,Clark,AL,,33.0125000,-88.2852778
us,clark crossroads,Clark Crossroads,AL,,31.1952778,-85.4758333
us,clarkdale,Clarkdale,AL,,34.8072222,-86.7727778
us,clarke,Clarke,AL,,33.9144444,-87.5766667
us,clarksville,Clarksville,AL,,31.7288889,-87.8930556
us,clarksville landing,Clarksville Landing,AL,,34.4875000,-86.5050000
us,claud,Claud,AL,,32.5788889,-86.0705556
us,clay,Clay,AL,,33.7025000,-86.5997222
us,clay city,Clay City,AL,,30.4855556,-87.8066667
us,clayborn,Clayborn,AL,,34.1055556,-86.2583333
us,clayhatchee,Clayhatchee,AL,,31.2355556,-85.7227778
us,clayhill,Clayhill,AL,,32.0163889,-87.7505556
us,claysville,Claysville,AL,,34.4077778,-86.2719444
us,clayton,Clayton,AL,,31.8780556,-85.4497222
us,clear creek estates,Clear Creek Estates,AL,,33.4477778,-86.2833333
us,clear springs,Clear Springs,AL,,33.8633333,-86.5641667
us,clearview,Clearview,AL,,31.4505556,-86.4477778
us,cleburne,Cleburne,AL,,33.6480556,-85.6297222
us,clemons crossroad,Clemons Crossroad,AL,,34.4750000,-86.8961111
us,cleveland,Cleveland,AL,,33.9908333,-86.5775000
us,cleveland crossroads,Cleveland Crossroads,AL,,33.1130556,-85.9875000
us,cleveland mills,Cleveland Mills,AL,,32.7041667,-87.1988889
us,cliff haven,Cliff Haven,AL,,34.7772222,-87.6730556
us,clift acres,Clift Acres,AL,,34.7030556,-86.7377778
us,clifty,Clifty,AL,,34.2991667,-87.0738889
us,clinton,Clinton,AL,,32.9136111,-87.9925000
us,clintonville,Clintonville,AL,,31.4069444,-85.8941667
us,clio,Clio,AL,,31.7086111,-85.6105556
us,cloester valley,Cloester Valley,AL,,33.2861111,-87.1188889
us,clopton,Clopton,AL,,31.6083333,-85.4300000
us,clough,Clough,AL,,32.4816667,-85.7638889
us,clover hill,Clover Hill,AL,,31.9977778,-86.7016667
us,cloverdale,Cloverdale,AL,,34.9386111,-87.7713889
us,cloverdale heights,Cloverdale Heights,AL,,34.8697222,-87.6919444
us,clowers crossroads,Clowers Crossroads,AL,,31.5913889,-85.8933333
us,clubview heights,Clubview Heights,AL,,33.9780556,-86.0158333
us,cluttsville,Cluttsville,AL,,34.8305556,-86.7491667
us,clyde jones subdivision,Clyde Jones Subdivision,AL,,33.2088889,-87.4822222
us,coal bluff,Coal Bluff,AL,,31.9450000,-87.4383333
us,coal city,Coal City,AL,,33.6605556,-86.2633333
us,coal fire,Coal Fire,AL,,33.4038889,-88.0847222
us,coal valley,Coal Valley,AL,,33.7400000,-87.4180556
us,coalburg,Coalburg,AL,,33.5936111,-86.8572222
us,coaldale,Coaldale,AL,,33.8266667,-86.7908333
us,coaling,Coaling,AL,,33.1588889,-87.3408333
us,coalmont,Coalmont,AL,,33.2547222,-86.8830556
us,coates,Coates,AL,,31.7263889,-85.1500000
us,coatopa,Coatopa,AL,,32.4850000,-88.0694444
us,cobb city,Cobb City,AL,,33.9166667,-85.9125000
us,cobbs ford,Cobbs Ford,AL,,32.4541667,-86.3772222
us,cobbs quarters,Cobbs Quarters,AL,,32.2138889,-87.3530556
us,cochran landing,Cochran Landing,AL,,32.0472222,-87.2613889
us,cochrane,Cochrane,AL,,33.0652778,-88.2511111
us,coden,Coden,AL,,30.3827778,-88.2383333
us,coffee springs,Coffee Springs,AL,,31.1644444,-85.9094444
us,coffeeville,Coffeeville,AL,,31.7577778,-88.0897222
us,coffeeville landing,Coffeeville Landing,AL,,31.7563889,-88.1016667
us,cohassett,Cohassett,AL,,31.3947222,-86.6933333
us,coker,Coker,AL,,33.2458333,-87.6877778
us,coker heights,Coker Heights,AL,,33.2494444,-87.6944444
us,colbert,Colbert,AL,,32.2825000,-85.2366667
us,colbert heights,Colbert Heights,AL,,34.6608333,-87.6944444
us,cold spring,Cold Spring,AL,,32.6088889,-86.3680556
us,cold springs,Cold Springs,AL,,33.9816667,-87.0333333
us,coldwater,Coldwater,AL,,33.5861111,-85.9183333
us,cole spring,Cole Spring,AL,,34.3538889,-86.8327778
us,coleanor,Coleanor,AL,,33.0955556,-87.0358333
us,coleman,Coleman,AL,,32.6005556,-87.4780556
us,coleta,Coleta,AL,,33.2611111,-86.0333333
us,colina,Colina,AL,,31.9527778,-85.8361111
us,collbran,Collbran,AL,,34.3758333,-85.7786111
us,collins,Collins,AL,,33.4463889,-86.9644444
us,collins chapel,Collins Chapel,AL,,32.9425000,-86.6805556
us,collinsville,Collinsville,AL,,34.2638889,-85.8605556
us,collirene,Collirene,AL,,32.1758333,-86.8236111
us,colonial heights,Colonial Heights,AL,,34.7144444,-87.6838889
us,colony,Colony,AL,,33.5650000,-86.1991667
us,columbia,Columbia,AL,,31.2925000,-85.1116667
us,columbiana,Columbiana,AL,,33.1780556,-86.6072222
us,columbus,Columbus,AL,,33.7580556,-86.7533333
us,columbus city,Columbus City,AL,,34.4605556,-86.2333333
us,colvin,Colvin,AL,,33.9208333,-85.9136111
us,colvins gap,Colvins Gap,AL,,33.9361111,-85.8133333
us,colwell,Colwell,AL,,33.8791667,-85.9191667
us,comer,Comer,AL,,32.0327778,-85.3833333
us,comerdale,Comerdale,AL,,33.2130556,-86.2958333
us,commerce,Commerce,AL,,31.6816667,-86.9672222
us,compton landing,Compton Landing,AL,,32.1288889,-88.0402778
us,concord,Concord,AL,,33.4675000,-87.0311111
us,confederate estates,Confederate Estates,AL,,33.7111111,-86.5897222
us,confederate hill estates,Confederate Hill Estates,AL,,33.2550000,-87.0794444
us,confluence,Confluence,AL,,34.8513889,-87.2352778
us,congo,Congo,AL,,34.3108333,-85.6508333
us,consul,Consul,AL,,32.2641667,-87.5400000
us,contwell,Contwell,AL,,31.7080556,-88.4286111
us,cooks,Cooks,AL,,32.4113889,-86.1466667
us,cooks crossroads,Cooks Crossroads,AL,,31.5680556,-86.9763889
us,cooks springs,Cooks Springs,AL,,33.5900000,-86.3944444
us,cool springs,Cool Springs,AL,,33.7966667,-86.3291667
us,cooley crossroads,Cooley Crossroads,AL,,33.1683333,-85.7058333
us,coon creek,Coon Creek,AL,,33.8311111,-87.0283333
us,cooper,Cooper,AL,,32.7750000,-86.5455556
us,coopers mill,Coopers Mill,AL,,34.9480556,-85.7994444
us,coosa court,Coosa Court,AL,,33.2791667,-86.3455556
us,coosa pines,Coosa Pines,AL,,33.3275000,-86.3591667
us,coosa river,Coosa River,AL,,32.6477778,-86.3697222
